tag,label,source_rule,required_when,validation_checks,rule_id,implementation,automated_test,technical_status,clinical_review_status
D009,(新輔助) 遠端轉移部位,"填入代碼，可複選 ※「D008」滿足「StageⅣ」才可選擇。 ※ 複選以逗點相隔。 e.g. 1,5,10,11,12 (以半形英文逗號「,」連接數字) 1：遠端淋巴 2：皮膚 3：骨 4：肝 5：肺 6：腦 7：骨髓 8：胸膜 9：腹膜 10：腎上腺 11：對側腋下淋巴 12：其他",,Big5 encodability | max length 30 | code-list format | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D009,(新輔助) 遠端轉移部位,"填入代碼，可複選 ※「D008」滿足「StageⅣ」才可選擇。 ※ 複選以逗點相隔。 e.g. 1,5,10,11,12 (以半形英文逗號「,」連接數字) 1：遠端淋巴 2：皮膚 3：骨 4：肝 5：肺 6：腦 7：骨髓 8：胸膜 9：腹膜 10：腎上腺 11：對側腋下淋巴 12：其他",,Big5 encodability | max length 30 | code-list format | allowed value set | cross-field business rules,QBC-FORMAT-CODE-LIST,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D009,(新輔助) 遠端轉移部位,"填入代碼，可複選 ※「D008」滿足「StageⅣ」才可選擇。 ※ 複選以逗點相隔。 e.g. 1,5,10,11,12 (以半形英文逗號「,」連接數字) 1：遠端淋巴 2：皮膚 3：骨 4：肝 5：肺 6：腦 7：骨髓 8：胸膜 9：腹膜 10：腎上腺 11：對側腋下淋巴 12：其他",,Big5 encodability | max length 30 | code-list format | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D009,(新輔助) 遠端轉移部位,"填入代碼，可複選 ※「D008」滿足「StageⅣ」才可選擇。 ※ 複選以逗點相隔。 e.g. 1,5,10,11,12 (以半形英文逗號「,」連接數字) 1：遠端淋巴 2：皮膚 3：骨 4：肝 5：肺 6：腦 7：骨髓 8：胸膜 9：腹膜 10：腎上腺 11：對側腋下淋巴 12：其他",,Big5 encodability | max length 30 | code-list format | allowed value set | cross-field business rules,QBC-D009-STAGE4,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D010,(新輔助) 遠端轉移部位：其他,※「D009」為[12:其他]，此欄位為必填。 內容自訂，文字格式,,Big5 encodability | max length 200 | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D010,(新輔助) 遠端轉移部位：其他,※「D009」為[12:其他]，此欄位為必填。 內容自訂，文字格式,,Big5 encodability | max length 200 | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D010,(新輔助) 遠端轉移部位：其他,※「D009」為[12:其他]，此欄位為必填。 內容自訂，文字格式,,Big5 encodability | max length 200 | cross-field business rules,QBC-D010-OTHER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D011,(新輔助) 術前腋下淋巴檢驗：未檢驗,※與術前腋下淋巴檢驗：檢驗方式「D012」擇一填寫 ※ 若此欄位有填寫，則不需填寫「D012」、「D013」 1：未檢驗,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D011,(新輔助) 術前腋下淋巴檢驗：未檢驗,※與術前腋下淋巴檢驗：檢驗方式「D012」擇一填寫 ※ 若此欄位有填寫，則不需填寫「D012」、「D013」 1：未檢驗,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D011,(新輔助) 術前腋下淋巴檢驗：未檢驗,※與術前腋下淋巴檢驗：檢驗方式「D012」擇一填寫 ※ 若此欄位有填寫，則不需填寫「D012」、「D013」 1：未檢驗,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D011,(新輔助) 術前腋下淋巴檢驗：未檢驗,※與術前腋下淋巴檢驗：檢驗方式「D012」擇一填寫 ※ 若此欄位有填寫，則不需填寫「D012」、「D013」 1：未檢驗,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D011,(新輔助) 術前腋下淋巴檢驗：未檢驗,※與術前腋下淋巴檢驗：檢驗方式「D012」擇一填寫 ※ 若此欄位有填寫，則不需填寫「D012」、「D013」 1：未檢驗,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-D011-D012-XOR,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D012,(新輔助) 術前腋下淋巴檢驗：檢驗方式,※與術前腋下淋巴檢驗：未檢驗「D011」擇一填寫 1：細針穿刺 2：粗針切片,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D012,(新輔助) 術前腋下淋巴檢驗：檢驗方式,※與術前腋下淋巴檢驗：未檢驗「D011」擇一填寫 1：細針穿刺 2：粗針切片,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D012,(新輔助) 術前腋下淋巴檢驗：檢驗方式,※與術前腋下淋巴檢驗：未檢驗「D011」擇一填寫 1：細針穿刺 2：粗針切片,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D012,(新輔助) 術前腋下淋巴檢驗：檢驗方式,※與術前腋下淋巴檢驗：未檢驗「D011」擇一填寫 1：細針穿刺 2：粗針切片,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D012,(新輔助) 術前腋下淋巴檢驗：檢驗方式,※與術前腋下淋巴檢驗：未檢驗「D011」擇一填寫 1：細針穿刺 2：粗針切片,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-D011-D012-XOR,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D013,(新輔助) 術前腋下淋巴檢驗：檢驗結果,※「D012」有值時，才需填寫。 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D013,(新輔助) 術前腋下淋巴檢驗：檢驗結果,※「D012」有值時，才需填寫。 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D013,(新輔助) 術前腋下淋巴檢驗：檢驗結果,※「D012」有值時，才需填寫。 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D013,(新輔助) 術前腋下淋巴檢驗：檢驗結果,※「D012」有值時，才需填寫。 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D013,(新輔助) 術前腋下淋巴檢驗：檢驗結果,※「D012」有值時，才需填寫。 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-D013-METHOD,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D014,(新輔助) ER,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D014,(新輔助) ER,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D014,(新輔助) ER,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D014,(新輔助) ER,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D015,(新輔助) ER 數值,※「D014」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D015,(新輔助) ER 數值,※「D014」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D015,(新輔助) ER 數值,※「D014」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D015,(新輔助) ER 數值,※「D014」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D015,(新輔助) ER 數值,※「D014」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-D015-ER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D016,(新輔助) PR,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D016,(新輔助) PR,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D016,(新輔助) PR,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D016,(新輔助) PR,X：未檢驗 0：陰性 1：陽性,,Big5 encodability | max length 1 | allowed value set,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D017,(新輔助) PR 數值,※「D016」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D017,(新輔助) PR 數值,※「D016」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D017,(新輔助) PR 數值,※「D016」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-FORMAT-INTEGER,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D017,(新輔助) PR 數值,※「D016」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-FORMAT-RANGE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D017,(新輔助) PR 數值,※「D016」為[1:陽性]時，才需填寫。 填入範圍值：01-100 整數百分比(%),,Big5 encodability | max length 3 | integer format | numeric range | cross-field business rules,QBC-D017-PR,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D018,(新輔助) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),,Big5 encodability | max length 1 | allowed value set,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D018,(新輔助) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D018,(新輔助) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),,Big5 encodability | max length 1 | allowed value set,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D018,(新輔助) HER2,X：未檢驗 0：IHC 0 (negative or score 0) 1：IHC 1+(negative or score 1+) 2：IHC 2+(equivocal or score 2+) 3：IHC 3+(positive or score 3+),,Big5 encodability | max length 1 | allowed value set,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D019,(新輔助) HER2 FISH,※「D018」為[2：IHC 2+(equivocal or score 2+)]時，才需填寫。 0：negative 1：positive,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-ENCODING-BIG5,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D019,(新輔助) HER2 FISH,※「D018」為[2：IHC 2+(equivocal or score 2+)]時，才需填寫。 0：negative 1：positive,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-LENGTH,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D019,(新輔助) HER2 FISH,※「D018」為[2：IHC 2+(equivocal or score 2+)]時，才需填寫。 0：negative 1：positive,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-FORMAT-CODE,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
D019,(新輔助) HER2 FISH,※「D018」為[2：IHC 2+(equivocal or score 2+)]時，才需填寫。 0：negative 1：positive,,Big5 encodability | max length 1 | allowed value set | cross-field business rules,QBC-VALUESET,qbc_workbench.validation,tests/test_conformance.py,implemented,verified-by-test
